"NOP_method","CC_method","ATFD_method","FDP_method","CM_method","MAXNESTING_method","LOC_method","CYCLO_method","NMCS_method","NOLV_method","MaMCL_method","NOAV_method","LAA_method","FANOUT_method","CFNAMM_method","ATLD_method","CLNAMM_method","CINT_method","MeMCL_method","CDISP_method","NOII_type","NOAM_type","NOCS_type","NOM_type","NMO_type","ATFD_type","FANOUT_type","NOMNAMM_type","NOA_type","NIM_type","DIT_type","LOC_type","LOCNAMM_type","CFNAMM_type","TCC_type","NOPA_type","CBO_type","RFC_type","NOC_type","WMC_type","LCOM5_type","WOC_type","WMCNAMM_type","AMW_type","AMWNAMM_type","NOCS_package","NOMNAMM_package","NOI_package","LOC_package","NOM_package","NOPK_project","NOCS_project","NOI_project","NOM_project","NOMNAMM_project","LOC_project","is_switch_statements"
10,0,"2.0","1.0",0,5,206,33,0,30,0,"35.0","0.5",8,50,"2.0",0,16,0,0.5,3,2,0,12,"4.0",2,9,10,3,"275.0","4.0",395,363,494,0.535714285714286,0,36,385,"0.0",48,0.696969696969697,"0.8",46,4,4.6,28,387,2,14624,551,69,960,103,11810,10192,247421,"true"
12,0,"2.0","1.0",0,5,77,14,0,20,0,"24.0","0.666666666666667",5,21,"4.0",0,8,0,0.625,3,7,0,24,"5.0",2,11,17,8,"236.0","3.0",508,394,718,0.185714285714286,0,35,351,"0.0",60,0.869565217391304,"0.666666666666667",50,2.5,2.94117647058824,42,502,2,18042,690,69,960,103,11810,10192,247421,"true"
0,1,"0.0","0.0",1,5,49,7,0,10,0,"13.0","1.0",2,8,"3.0",0,3,0,0.666666666666667,0,3,0,15,"0.0",0,5,12,7,"188.0","2.0",319,236,124,0.1,2,13,228,"0.0",44,0.877551020408163,"0.5",34,2.93333333333333,2.83333333333333,13,174,2,5920,290,69,960,103,11810,10192,247421,"false"
1,0,"3.0","1.0",0,5,47,8,0,17,0,"23.0","0.5",3,24,"3.0",0,12,0,0.25,3,2,0,24,"0.0",3,5,22,4,"20.0","5.0",420,391,686,0.261904761904762,0,14,72,"0.0",48,0.83695652173913,"0.91304347826087",45,2,2.04545454545455,26,480,1,9366,498,69,960,103,11810,10192,247421,"false"
3,0,"1.0","1.0",0,5,98,16,0,21,0,"26.0","0.75",4,19,"3.0",0,7,0,0.571428571428571,2,14,1,51,"7.0",19,16,37,12,"124.0","3.0",1783,1508,4853,0.0841638981173865,4,29,249,"0.0",169,0.961666666666667,"0.581395348837209",139,3.31372549019608,3.75675675675676,48,640,2,19667,781,69,960,103,11810,10192,247421,"true"
1,0,"0.0","0.0",0,5,31,5,0,5,0,"6.0","1.0",1,8,"1.0",0,4,0,0.25,3,4,3,45,"2.0",0,3,41,21,"0.0","1.0",1585,1519,958,0.0670731707317073,7,0,61,"0.0",87,0.971861471861472,"0.775510204081633",78,1.93333333333333,1.90243902439024,48,640,2,19667,781,69,960,103,11810,10192,247421,"false"
4,0,"1.0","1.0",0,5,79,13,0,18,0,"30.0","0.909090909090909",3,22,"10.0",0,10,0,0.3,3,13,0,47,"11.0",1,9,34,15,"120.0","3.0",1132,928,3933,0.176923076923077,0,23,223,"0.0",129,0.904347826086956,"0.666666666666667",108,2.74468085106383,3.17647058823529,48,640,2,19667,781,69,960,103,11810,10192,247421,"true"
0,0,"0.0","0.0",0,5,18,5,0,6,0,"8.0","1.0",0,0,"1.0",0,0,0,0,1,4,0,24,"13.0",8,5,20,4,"254.0","3.0",584,517,1351,0.359307359307359,0,44,373,"0.0",75,0.83695652173913,"0.863636363636364",66,3.125,3.3,46,1076,5,33993,1556,69,960,103,11810,10192,247421,"false"
1,0,"0.0","0.0",0,5,24,7,0,6,0,"9.0","1.0",0,0,"3.0",0,0,0,0,7,68,0,213,"7.0",19,27,145,59,"56.0","2.0",4827,3636,34819,0.0223816355810617,8,46,373,"2.0",576,0.98433002878158,"0.623762376237624",447,2.70422535211268,3.08275862068966,46,1076,5,33993,1556,69,960,103,11810,10192,247421,"false"
1,0,"0.0","0.0",0,5,49,9,0,10,0,"10.0","0.0",5,12,"0.0",0,6,0,0.833333333333333,0,0,0,52,"0.0",1,25,52,0,"0.0","1.0",1968,1968,6872,0,0,27,108,"0.0",315,0,"1.0",315,6.05769230769231,6.05769230769231,19,225,11,4955,245,69,960,103,11810,10192,247421,"true"
1,0,"0.0","0.0",0,5,44,8,0,9,0,"9.0","0.0",3,10,"0.0",0,5,0,0.6,0,0,0,52,"0.0",1,25,52,0,"0.0","1.0",1968,1968,6872,0,0,27,108,"0.0",315,0,"1.0",315,6.05769230769231,6.05769230769231,19,225,11,4955,245,69,960,103,11810,10192,247421,"true"
1,0,"0.0","0.0",0,5,48,9,0,10,0,"10.0","0.0",5,12,"0.0",0,6,0,0.833333333333333,0,0,0,52,"0.0",1,25,52,0,"0.0","1.0",1968,1968,6872,0,0,27,108,"0.0",315,0,"1.0",315,6.05769230769231,6.05769230769231,19,225,11,4955,245,69,960,103,11810,10192,247421,"true"
2,1,"0.0","0.0",1,5,35,8,0,13,0,"13.0","0.0",2,8,"0.0",0,4,0,0.5,0,0,0,52,"0.0",1,25,52,0,"0.0","1.0",1968,1968,6872,0,0,27,108,"0.0",315,0,"1.0",315,6.05769230769231,6.05769230769231,19,225,11,4955,245,69,960,103,11810,10192,247421,"false"
1,0,"0.0","0.0",0,5,30,8,0,6,0,"7.0","1.0",0,0,"1.0",0,0,0,0,4,0,0,8,"1.0",0,0,8,2,"0.0","1.0",166,166,0,0.714285714285714,0,1,8,"0.0",20,0.714285714285714,"1.0",20,2.5,2.5,9,56,4,1138,56,69,960,103,11810,10192,247421,"false"
1,0,"0.0","0.0",0,5,37,10,0,8,0,"8.0","0.0",0,0,"0.0",0,0,0,0,4,0,0,8,"1.0",0,0,8,2,"0.0","1.0",149,149,0,0.476190476190476,0,1,8,"0.0",22,0.785714285714286,"1.0",22,2.75,2.75,9,56,4,1138,56,69,960,103,11810,10192,247421,"true"
2,0,"0.0","0.0",0,6,42,8,0,12,0,"14.0","1.0",1,2,"2.0",0,1,0,1,2,0,0,13,"0.0",0,1,13,2,"16.0","4.0",264,264,54,0.444444444444444,0,8,37,"0.0",29,0.75,"1.0",29,2.23076923076923,2.23076923076923,39,564,12,9554,584,69,960,103,11810,10192,247421,"false"
0,0,"0.0","0.0",0,7,91,14,0,7,0,"22.0","1.0",2,6,"13.0",0,5,0,0.4,3,0,0,29,"1.0",0,3,29,13,"8.0","2.0",656,656,1236,0.612535612535613,0,7,66,"0.0",86,0.865384615384615,"1.0",86,2.96551724137931,2.96551724137931,14,261,4,5108,268,69,960,103,11810,10192,247421,"true"
10,0,"1.0","1.0",0,6,94,14,0,23,0,"33.0","0.9",5,18,"9.0",0,8,0,0.625,0,6,2,19,"1.0",1,7,13,10,"240.0","3.0",469,364,368,0.274725274725275,0,33,350,"0.0",43,0.883333333333333,"0.6",31,2.26315789473684,2.38461538461538,28,387,2,14624,551,69,960,103,11810,10192,247421,"true"
12,1,"3.0","2.0",1,6,198,40,0,42,0,"52.0","0.333333333333333",6,37,"3.0",0,15,0,0.4,4,12,1,37,"4.0",9,9,25,18,"237.0","3.0",997,800,1135,0.131182795698925,6,32,368,"1.0",107,0.95679012345679,"0.538461538461538",89,2.89189189189189,3.56,42,502,2,18042,690,69,960,103,11810,10192,247421,"true"
1,0,"0.0","0.0",0,6,49,7,0,7,0,"7.0","0.0",1,2,"0.0",0,1,0,1,1,0,0,25,"2.0",0,2,25,7,"17.0","2.0",562,562,116,0.55,2,10,46,"0.0",61,0.875,"0.916666666666667",61,2.44,2.44,26,480,1,9366,498,69,960,103,11810,10192,247421,"true"
4,0,"0.0","0.0",0,8,70,12,0,19,0,"19.0","0.0",3,16,"0.0",0,8,0,0.375,0,0,0,6,"0.0",0,9,6,0,"0.0","1.0",305,305,274,0,0,9,29,"0.0",38,0,"1.0",38,6.33333333333333,6.33333333333333,26,480,1,9366,498,69,960,103,11810,10192,247421,"true"
5,0,"0.0","0.0",0,8,68,12,0,16,0,"16.0","0.0",2,12,"0.0",0,6,0,0.333333333333333,0,0,0,6,"0.0",0,9,6,0,"0.0","1.0",305,305,274,0,0,9,29,"0.0",38,0,"1.0",38,6.33333333333333,6.33333333333333,26,480,1,9366,498,69,960,103,11810,10192,247421,"true"
3,0,"0.0","0.0",0,6,138,37,0,18,0,"20.0","1.0",2,8,"4.0",0,3,0,0.666666666666667,0,6,0,28,"7.0",0,4,22,10,"157.0","4.0",977,901,559,0.162393162393162,2,24,231,"0.0",143,0.896296296296296,"0.619047619047619",137,5.10714285714286,6.22727272727273,48,640,2,19667,781,69,960,103,11810,10192,247421,"true"
3,0,"0.0","0.0",0,10,179,29,0,18,0,"21.0","1.0",2,9,"5.0",0,3,0,0.666666666666667,0,6,0,28,"7.0",0,4,22,10,"157.0","4.0",977,901,559,0.162393162393162,2,24,231,"0.0",143,0.896296296296296,"0.619047619047619",137,5.10714285714286,6.22727272727273,48,640,2,19667,781,69,960,103,11810,10192,247421,"true"
10,0,"0.0","0.0",0,6,361,43,0,17,0,"17.0","0.0",0,0,"0.0",0,0,0,0,1,2,0,12,"3.0",9,9,10,3,"195.0","3.0",910,877,551,0.321428571428571,0,38,287,"0.0",85,0.878787878787879,"0.777777777777778",83,7.08333333333333,8.3,46,1076,5,33993,1556,69,960,103,11810,10192,247421,"true"
5,0,"1.0","1.0",0,6,122,17,0,37,0,"46.0","0.857142857142857",7,35,"6.0",0,12,0,0.583333333333333,2,6,0,21,"4.0",2,7,15,7,"194.0","3.0",480,383,573,0.258333333333333,0,38,295,"0.0",48,0.85,"0.625",40,2.28571428571429,2.66666666666667,46,1076,5,33993,1556,69,960,103,11810,10192,247421,"true"
0,2,"0.0","0.0",2,7,25,7,0,8,0,"10.0","1.0",3,8,"2.0",0,4,0,0.75,7,68,0,213,"7.0",19,27,145,59,"56.0","2.0",4827,3636,34819,0.0223816355810617,8,46,373,"2.0",576,0.98433002878158,"0.623762376237624",447,2.70422535211268,3.08275862068966,46,1076,5,33993,1556,69,960,103,11810,10192,247421,"false"
5,0,"1.0","1.0",0,7,60,13,0,18,0,"22.0","0.666666666666667",4,12,"2.0",0,7,0,0.571428571428571,7,68,0,213,"7.0",19,27,145,59,"56.0","2.0",4827,3636,34819,0.0223816355810617,8,46,373,"2.0",576,0.98433002878158,"0.623762376237624",447,2.70422535211268,3.08275862068966,46,1076,5,33993,1556,69,960,103,11810,10192,247421,"true"
5,0,"1.0","1.0",0,6,83,16,0,20,0,"21.0","0.0",7,24,"0.0",0,12,0,0.583333333333333,7,70,0,222,"6.0",18,28,152,62,"57.0","2.0",5381,4111,44777,0.0220386872419039,5,43,384,"2.0",682,0.983360093417019,"0.63768115942029",539,3.07207207207207,3.54605263157895,46,1076,5,33993,1556,69,960,103,11810,10192,247421,"true"
1,2,"0.0","0.0",2,6,99,20,0,17,0,"19.0","1.0",5,16,"1.0",0,9,0,0.555555555555556,7,70,0,222,"6.0",18,28,152,62,"57.0","2.0",5381,4111,44777,0.0220386872419039,5,43,384,"2.0",682,0.983360093417019,"0.63768115942029",539,3.07207207207207,3.54605263157895,46,1076,5,33993,1556,69,960,103,11810,10192,247421,"true"
2,0,"0.0","0.0",0,7,190,51,0,18,0,"22.0","1.0",0,1,"5.0",0,0,0,0,3,1,0,20,"0.0",0,1,19,6,"16.0","4.0",485,474,31,0.175,0,8,41,"0.0",73,0.885964912280702,"0.947368421052632",72,3.65,3.78947368421053,3,31,0,883,33,69,960,103,11810,10192,247421,"true"
2,0,"0.0","0.0",0,7,110,28,0,15,0,"19.0","1.0",0,3,"2.0",0,0,0,0,0,1,0,7,"0.0",0,0,6,3,"32.0","3.0",226,215,9,0.5,0,9,65,"0.0",35,0.944444444444444,"0.857142857142857",34,5,5.66666666666667,3,31,0,883,33,69,960,103,11810,10192,247421,"true"
2,0,"0.0","0.0",0,6,46,14,0,13,0,"13.0","0.0",3,12,"0.0",0,6,0,0.5,0,0,0,52,"0.0",1,25,52,0,"0.0","1.0",1968,1968,6872,0,0,27,108,"0.0",315,0,"1.0",315,6.05769230769231,6.05769230769231,19,225,11,4955,245,69,960,103,11810,10192,247421,"false"
0,0,"0.0","0.0",0,1,3,1,0,0,0,"0.0","0.0",0,0,"0.0",0,0,0,0,3,20,5,74,"9.0",49,19,54,51,"28.0","2.0",1770,1616,7157,0.0720779220779221,0,25,189,"0.0",301,0.968036529680365,"0.678571428571429",266,4.06756756756757,4.92592592592593,45,313,0,8348,385,21,1093,80,8798,7670,126255,"false"
0,0,"0.0","0.0",0,1,3,1,0,0,0,"1.0","1.0",0,0,"1.0",0,0,0,0,1,16,1,43,"0.0",0,10,27,12,"0.0","1.0",603,420,1266,0.0570409982174688,0,10,73,"0.0",86,0.952380952380952,"0.58974358974359",61,2,2.25925925925926,31,348,12,5792,436,21,1093,80,8798,7670,126255,"false"
1,0,"0.0","0.0",0,1,1,1,0,1,0,"0.0","0.0",0,0,"0.0",0,0,0,0,4,0,0,21,"0.0",1,4,21,20,"0.0","1.0",315,315,188,0.0409356725146199,0,5,26,"0.0",50,0.995,"1.0",50,2.38095238095238,2.38095238095238,64,260,0,5974,288,21,1093,80,8798,7670,126255,"false"
1,0,"0.0","0.0",0,1,3,1,0,1,0,"0.0","0.0",0,0,"0.0",0,0,0,0,0,0,0,1,"0.0",0,0,1,0,"15.0","2.0",5,5,0,1,0,0,1,"0.0",1,0,"1.0",1,1,1,64,260,0,5974,288,21,1093,80,8798,7670,126255,"false"
0,1,"0.0","0.0",1,1,1,1,0,0,0,"3.0","1.0",0,0,"1.0",0,0,0,0,1,4,0,12,"1.0",0,0,8,5,"0.0","1.0",29,17,0,0.178571428571429,0,0,12,"0.0",12,0.890909090909091,"0.777777777777778",8,1,1,103,748,11,17025,928,21,1093,80,8798,7670,126255,"false"
0,0,"0.0","0.0",0,1,3,2,0,0,0,"1.0","1.0",1,2,"1.0",0,1,0,1,2,6,3,47,"0.0",1,13,41,12,"0.0","1.0",734,666,2944,0.108527131782946,0,13,78,"0.0",136,0.931159420289855,"0.846153846153846",121,2.8936170212766,2.95121951219512,103,748,11,17025,928,21,1093,80,8798,7670,126255,"false"
1,1,"1.0","1.0",1,1,4,2,0,1,0,"2.0","0.0",0,0,"0.0",0,0,0,0,3,8,3,62,"4.0",26,19,54,22,"12.0","2.0",1140,1060,9160,0,0,21,114,"0.0",175,1.01639344262295,"0.864406779661017",160,2.82258064516129,2.96296296296296,103,748,11,17025,928,21,1093,80,8798,7670,126255,"false"
1,1,"0.0","0.0",1,1,3,1,0,1,0,"2.0","1.0",0,0,"1.0",0,0,0,0,1,15,2,19,"0.0",0,2,4,14,"0.0","1.0",362,281,14,0.176470588235294,0,2,22,"0.0",28,0.936507936507937,"0.210526315789474",12,1.47368421052632,3,103,748,11,17025,928,21,1093,80,8798,7670,126255,"false"
0,2,"0.0","0.0",2,2,9,4,0,2,0,"2.0","0.0",0,0,"0.0",0,0,0,0,0,4,1,30,"12.0",0,5,26,5,"40.0","2.0",374,341,742,0.283333333333333,0,5,43,"0.0",74,0.855172413793104,"0.823529411764706",66,2.46666666666667,2.53846153846154,103,748,11,17025,928,21,1093,80,8798,7670,126255,"false"
7,0,"0.0","0.0",0,1,14,1,0,7,0,"16.0","1.0",0,0,"8.0",0,0,0,0,1,14,12,27,"2.0",4,14,13,19,"35.0","2.0",1469,1413,542,0.0904761904761905,0,15,103,"0.0",99,0.951417004048583,"0.391304347826087",85,3.66666666666667,6.53846153846154,103,748,11,17025,928,21,1093,80,8798,7670,126255,"false"
0,1,"1.0","1.0",1,1,3,1,0,0,0,"1.0","0.0",0,0,"0.0",0,0,0,0,1,8,5,40,"1.0",24,14,32,18,"0.0","1.0",593,549,1815,0,0,15,75,"0.0",78,1.02564102564103,"0.783783783783784",68,1.95,2.125,103,748,11,17025,928,21,1093,80,8798,7670,126255,"false"
0,0,"0.0","0.0",0,1,3,1,0,0,0,"1.0","1.0",1,2,"1.0",0,1,0,1,0,5,0,29,"20.0",4,10,24,5,"116.0","3.0",387,362,2324,0.621693121693122,0,50,277,"0.0",88,0.792857142857143,"0.88",83,3.03448275862069,3.45833333333333,6,85,0,1693,96,21,1093,80,8798,7670,126255,"false"
2,0,"0.0","0.0",0,1,7,3,0,3,0,"3.0","0.0",1,2,"0.0",0,1,0,1,0,0,2,218,"0.0",37,34,218,22,"0.0","1.0",3856,3856,35562,0.00041405962458594,1,40,314,"0.0",774,0.991202346041056,"0.995238095238095",774,3.55045871559633,3.55045871559633,72,783,8,11259,840,21,1093,80,8798,7670,126255,"false"
0,0,"0.0","0.0",0,2,36,1,0,0,0,"0.0","0.0",1,2,"0.0",0,1,0,1,0,2,3,45,"15.0",0,3,43,1,"45.0","4.0",258,248,18,0.267441860465116,0,0,48,"0.0",45,0.5,"0.955555555555556",43,1,1,72,783,8,11259,840,21,1093,80,8798,7670,126255,"false"
1,1,"0.0","0.0",1,1,3,1,0,1,0,"3.0","1.0",0,0,"2.0",0,0,0,0,0,2,0,5,"1.0",0,0,3,3,"0.0","1.0",51,41,0,0.833333333333333,0,0,5,"0.0",10,0.583333333333333,"0.5",8,2,2.66666666666667,72,783,8,11259,840,21,1093,80,8798,7670,126255,"false"
0,0,"0.0","0.0",0,1,2,1,0,0,0,"1.0","1.0",0,0,"1.0",0,0,0,0,0,12,1,18,"4.0",7,5,6,6,"33.0","2.0",178,130,34,0.025,0,16,69,"0.0",33,0.598039215686275,"0.25",21,1.83333333333333,3.5,168,690,0,21327,989,21,1093,80,8798,7670,126255,"false"
0,0,"0.0","0.0",0,1,5,1,0,1,0,"3.0","1.0",0,0,"2.0",0,0,0,0,0,0,0,2,"1.0",0,0,2,3,"14.0","3.0",32,32,0,1,0,0,2,"0.0",2,1.33333333333333,"1.0",2,1,1,8,58,1,1223,59,21,1093,80,8798,7670,126255,"false"
1,0,"0.0","0.0",0,1,3,1,0,1,0,"2.0","1.0",0,0,"1.0",0,0,0,0,0,16,6,45,"0.0",1,11,29,29,"0.0","1.0",948,868,728,0.0473118279569892,11,10,72,"0.0",139,0.972570532915361,"0.41304347826087",123,3.08888888888889,4.24137931034483,39,311,1,6940,384,21,1093,80,8798,7670,126255,"false"
0,1,"0.0","0.0",1,1,3,1,0,0,0,"1.0","1.0",0,0,"1.0",0,0,0,0,0,10,1,34,"1.0",3,7,24,15,"0.0","1.0",585,499,704,0.302955665024631,0,10,52,"0.0",89,0.886868686868687,"0.6875",79,2.61764705882353,3.29166666666667,39,311,1,6940,384,21,1093,80,8798,7670,126255,"false"
3,0,"14.0","7.0",0,5,145,39,0,18,0,"36.0","0.222222222222222",13,48,"4.0",0,32,0,0.40625,0,0,0,12,"2.0",22,14,12,1,"19.0","2.0",329,329,785,0.0476190476190476,0,20,89,"0.0",74,0.818181818181818,"1.0",74,6.16666666666667,6.16666666666667,45,313,0,8348,385,21,1093,80,8798,7670,126255,"true"
0,0,"1.0","1.0",0,5,30,7,0,2,0,"7.0","0.8",2,10,"4.0",0,5,0,0.4,1,1,1,4,"0.0",3,5,3,5,"0.0","1.0",85,80,66,0.333333333333333,0,6,12,"0.0",17,0.733333333333333,"0.75",16,4.25,5.33333333333333,45,313,0,8348,385,21,1093,80,8798,7670,126255,"false"
2,0,"0.0","0.0",0,5,65,13,0,18,0,"24.0","1.0",3,10,"6.0",0,5,0,0.6,1,16,1,43,"0.0",0,10,27,12,"0.0","1.0",603,420,1266,0.0570409982174688,0,10,73,"0.0",86,0.952380952380952,"0.58974358974359",61,2,2.25925925925926,31,348,12,5792,436,21,1093,80,8798,7670,126255,"true"
0,0,"7.0","4.0",0,5,44,9,0,7,0,"21.0","0.222222222222222",7,16,"2.0",0,12,0,0.583333333333333,0,0,0,2,"1.0",7,7,2,2,"44.0","2.0",55,55,32,1,0,10,14,"0.0",10,0.5,"1.0",10,5,5,64,260,0,5974,288,21,1093,80,8798,7670,126255,"true"
3,0,"3.0","2.0",0,5,25,7,0,6,0,"15.0","0.666666666666667",5,12,"6.0",0,9,0,0.555555555555556,0,4,0,19,"1.0",4,9,15,3,"19.0","2.0",356,327,609,0.318681318681319,0,14,67,"0.0",73,0.740740740740741,"0.846153846153846",67,3.84210526315789,4.46666666666667,103,748,11,17025,928,21,1093,80,8798,7670,126255,"false"
1,3,"7.0","2.0",10,5,55,19,0,8,0,"15.0","0.0",8,28,"0.0",0,14,0,0.571428571428571,2,10,9,56,"1.0",31,24,46,24,"0.0","1.0",979,924,4231,0,0,21,116,"0.0",160,1.01818181818182,"0.803921568627451",148,2.85714285714286,3.21739130434783,103,748,11,17025,928,21,1093,80,8798,7670,126255,"true"
1,0,"2.0","1.0",0,5,42,7,0,7,0,"13.0","0.666666666666667",3,8,"4.0",0,6,0,0.5,1,0,0,2,"0.0",2,3,2,4,"0.0","1.0",77,77,36,0,0,4,11,"0.0",15,2,"1.0",15,7.5,7.5,103,748,11,17025,928,21,1093,80,8798,7670,126255,"false"
0,0,"4.0","1.0",0,5,20,4,0,3,0,"7.0","0.0",3,8,"0.0",0,4,0,0.75,1,0,0,3,"0.0",7,5,3,1,"0.0","1.0",44,44,32,0,0,8,9,"0.0",11,1.5,"1.0",11,3.66666666666667,3.66666666666667,103,748,11,17025,928,21,1093,80,8798,7670,126255,"false"
3,0,"0.0","0.0",0,5,21,8,0,10,0,"10.0","0.0",0,0,"0.0",0,0,0,0,0,0,0,11,"0.0",0,3,11,1,"0.0","1.0",339,339,62,0,0,7,16,"0.0",45,1.1,"1.0",45,4.09090909090909,4.09090909090909,72,783,8,11259,840,21,1093,80,8798,7670,126255,"false"
2,3,"0.0","0.0",3,5,75,15,0,7,0,"21.0","1.0",0,0,"14.0",0,0,0,0,0,0,2,218,"0.0",37,34,218,22,"0.0","1.0",3856,3856,35562,0.00041405962458594,1,40,314,"0.0",774,0.991202346041056,"0.995238095238095",774,3.55045871559633,3.55045871559633,72,783,8,11259,840,21,1093,80,8798,7670,126255,"true"
1,0,"0.0","0.0",0,5,76,14,0,15,0,"15.0","0.0",0,0,"0.0",0,0,0,0,0,0,5,21,"0.0",0,3,21,10,"0.0","1.0",787,787,162,0.0350877192982456,0,0,25,"0.0",86,0.97,"1.0",86,4.0952380952381,4.0952380952381,72,783,8,11259,840,21,1093,80,8798,7670,126255,"true"
0,0,"5.0","3.0",0,5,58,12,0,11,0,"19.0","0.444444444444444",6,24,"4.0",0,12,0,0.5,1,0,0,3,"0.0",9,6,3,3,"0.0","1.0",82,82,76,1,0,8,17,"0.0",15,0.833333333333333,"1.0",15,5,5,168,690,0,21327,989,21,1093,80,8798,7670,126255,"true"
1,0,"6.0","2.0",0,5,42,8,0,9,0,"21.0","0.454545454545455",4,9,"5.0",0,10,0,0.4,0,0,1,5,"4.0",6,4,5,5,"33.0","2.0",174,174,60,0.833333333333333,0,14,63,"0.0",25,0.8,"1.0",25,5,5,168,690,0,21327,989,21,1093,80,8798,7670,126255,"true"
0,0,"3.0","2.0",0,5,30,7,0,2,0,"7.0","0.4",4,14,"2.0",0,7,0,0.571428571428571,1,0,0,2,"0.0",3,4,2,2,"0.0","1.0",53,53,28,1,0,5,9,"0.0",8,1,"1.0",8,4,4,168,690,0,21327,989,21,1093,80,8798,7670,126255,"false"
6,0,"6.0","3.0",0,5,108,25,0,16,0,"34.0","0.444444444444444",4,19,"8.0",0,13,0,0.307692307692308,2,15,4,41,"7.0",17,13,26,17,"30.0","2.0",931,829,2032,0.102272727272727,1,18,136,"0.0",153,0.913235294117647,"0.53125",130,3.73170731707317,5,168,690,0,21327,989,21,1093,80,8798,7670,126255,"true"
2,0,"2.0","2.0",0,5,38,8,0,9,0,"13.0","0.0",4,10,"0.0",0,7,0,0.571428571428571,1,0,3,36,"0.0",16,15,36,2,"0.0","1.0",1485,1485,2294,0.0338461538461538,0,14,90,"0.0",212,0.914285714285714,"1.0",212,5.88888888888889,5.88888888888889,39,311,1,6940,384,21,1093,80,8798,7670,126255,"false"
2,0,"0.0","0.0",0,5,39,8,0,11,0,"11.0","0.0",1,4,"0.0",0,2,0,0.5,1,0,3,36,"0.0",16,15,36,2,"0.0","1.0",1485,1485,2294,0.0338461538461538,0,14,90,"0.0",212,0.914285714285714,"1.0",212,5.88888888888889,5.88888888888889,39,311,1,6940,384,21,1093,80,8798,7670,126255,"false"
1,0,"1.0","1.0",0,5,33,8,0,4,0,"12.0","0.875",2,2,"7.0",0,2,0,1,0,10,1,34,"1.0",3,7,24,15,"0.0","1.0",585,499,704,0.302955665024631,0,10,52,"0.0",89,0.886868686868687,"0.6875",79,2.61764705882353,3.29166666666667,39,311,1,6940,384,21,1093,80,8798,7670,126255,"false"
1,0,"0.0","0.0",0,5,42,9,0,7,0,"11.0","1.0",1,4,"4.0",0,2,0,0.5,0,1,3,21,"1.0",0,9,20,12,"0.0","1.0",568,552,686,0.703296703296703,0,7,40,"0.0",60,0.895833333333333,"0.944444444444444",58,2.85714285714286,2.9,39,311,1,6940,384,21,1093,80,8798,7670,126255,"false"
5,1,"6.0","1.0",1,7,42,14,0,10,0,"16.0","0.0",6,18,"0.0",0,9,0,0.666666666666667,2,10,9,56,"1.0",31,24,46,24,"0.0","1.0",979,924,4231,0,0,21,116,"0.0",160,1.01818181818182,"0.803921568627451",148,2.85714285714286,3.21739130434783,103,748,11,17025,928,21,1093,80,8798,7670,126255,"true"
0,0,"14.0","3.0",0,6,82,19,0,13,0,"29.0","0.176470588235294",3,12,"3.0",0,7,0,0.428571428571429,1,0,0,3,"0.0",23,4,3,3,"0.0","1.0",184,184,40,1,0,5,11,"0.0",49,1,"1.0",49,16.3333333333333,16.3333333333333,103,748,11,17025,928,21,1093,80,8798,7670,126255,"true"
2,1,"0.0","0.0",2,6,23,9,0,9,0,"9.0","0.0",0,0,"0.0",0,0,0,0,0,0,2,218,"0.0",37,34,218,22,"0.0","1.0",3856,3856,35562,0.00041405962458594,1,40,314,"0.0",774,0.991202346041056,"0.995238095238095",774,3.55045871559633,3.55045871559633,72,783,8,11259,840,21,1093,80,8798,7670,126255,"false"
2,1,"0.0","0.0",1,8,113,21,0,20,0,"20.0","0.0",0,0,"0.0",0,0,0,0,0,0,2,218,"0.0",37,34,218,22,"0.0","1.0",3856,3856,35562,0.00041405962458594,1,40,314,"0.0",774,0.991202346041056,"0.995238095238095",774,3.55045871559633,3.55045871559633,72,783,8,11259,840,21,1093,80,8798,7670,126255,"true"
1,0,"0.0","0.0",0,6,58,10,0,10,0,"12.0","1.0",0,0,"2.0",0,0,0,0,0,0,5,21,"0.0",0,3,21,10,"0.0","1.0",787,787,162,0.0350877192982456,0,0,25,"0.0",86,0.97,"1.0",86,4.0952380952381,4.0952380952381,72,783,8,11259,840,21,1093,80,8798,7670,126255,"false"
0,0,"2.0","1.0",0,6,40,12,0,6,0,"14.0","0.777777777777778",2,4,"7.0",0,2,0,1,2,1,0,10,"0.0",10,10,9,10,"0.0","1.0",169,166,130,0.533333333333333,1,12,34,"0.0",35,0.888888888888889,"0.75",34,3.5,3.77777777777778,168,690,0,21327,989,21,1093,80,8798,7670,126255,"false"
1,0,"0.0","0.0",0,7,33,8,0,10,0,"17.0","0.428571428571429",3,8,"3.0",0,4,0,0.75,0,0,15,5,"5.0",0,5,5,4,"59.0","4.0",2981,2981,141,0.6,0,29,134,"0.0",31,0.8125,"1.0",31,6.2,6.2,168,690,0,21327,989,21,1093,80,8798,7670,126255,"false"
1,0,"6.0","2.0",0,6,42,10,0,9,0,"21.0","0.363636363636364",3,15,"4.0",0,13,0,0.230769230769231,0,0,1,5,"4.0",6,4,5,5,"33.0","2.0",174,174,60,0.833333333333333,0,14,63,"0.0",25,0.8,"1.0",25,5,5,168,690,0,21327,989,21,1093,80,8798,7670,126255,"true"
